"LocalID","PageID","VisitID","PageName","CatName","CatID","ExtCatName","ExtCatID","TopicName","TopicID","TimeOnPage","PageScore","SequenceNumber"
678016,3065,13497,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,60,125,3
678017,3044,13498,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678018,3046,13498,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,50,2
678024,3053,13498,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,60,184,8
678019,4065,13498,"rumunsko-fagaraö-a-piatra-craiului-turistika-2005.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,480,1007,3
678020,3978,13498,"rumunsko-ceahlau-a-haghimasz.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,286,4
678021,3218,13498,"rumunsko-ban·t-putov·nÌ-po-rumunsk˝ch-hor·ch-i-Ëesk˝ch-vesnicÌch.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,78,5
678022,4065,13498,"rumunsko-fagaraö-a-piatra-craiului-turistika-2005.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,60,167,6
678023,3533,13498,"piatra-craiului-a-poho¯Ì-bucegi-ñ-kraj-hrabÏte-draculy.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,120,353,7
678025,3224,13498,"poklady-a-tajemstvÌ-krymskÈho-poloostrova.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,180,575,9
678026,3902,13498,"babÌ-lÈto-na-krymu.htm","Zajezd",3,"Neni",-1,"Turistika",1,120,396,10
678027,4105,13498,"rumunsko-p¯es-hory-a-kl·ötery-do-dr·kulovy-transylv·nie-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,101,11
678028,3044,13499,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678030,3053,13500,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,30,50,2
678031,3058,13500,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,60,125,3
678032,3054,13500,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,71,4
678029,3066,13500,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,120,120,1
678033,3044,13501,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678034,3075,13501,"n_kdojsme.asp","Info",4,"Kdo jsme",10,"Obecne",1000,60,101,2
678035,3523,13502,"bulharsko-pobyt-s-v˝lety-dovolen·-2004-.htm","Zajezd",3,"Neni",-1,"Bulharsko",15,30,30,1
678036,3273,13503,"lyûov·nÌ-2005-ñ-rakousko-ñ-zillert·lsk·-arÈna.htm","Zajezd",3,"Neni",-1,"Lyze",9,30,30,1
678037,3815,13504,"oecko-n·rodnÌ-parky-a-mooe-oecka.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
678038,3273,13505,"lyûov·nÌ-2005-ñ-rakousko-ñ-zillert·lsk·-arÈna.htm","Zajezd",3,"Neni",-1,"Lyze",9,30,30,1
678039,3920,13506,"golf","Hledani",2,"Katalog",5,"Golf",25,30,30,1
678040,3790,13506,"tunis-golf-camp-djerba-tunis.htm","Zajezd",3,"Neni",-1,"Golf",25,30,50,2
678041,3095,13507,"zeme~21","Hledani",2,"DleZeme",2,"Obecne",1000,30,30,1
678042,4015,13507,"egypt-egyptskÈ-dobrodruûstvÌ-pro-kaûdÈho-dovolen·-2005-pozn·vacÌ-z·jezd.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,50,2
678043,3082,13508,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,240,240,1
678044,3390,13508,"polsko-krakov-mÏsto-kr·l˘.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,60,101,2
678045,3180,13508,"pobaltÌ-mal˝-okruh-pobaltÌm-pozn·vacÌ-z·jezd.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,60,125,3
678046,3443,13508,"rusko-petrohrad-klenot-ruska-a-pobaltskÈ-republiky.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,71,4
678047,3467,13508,"kyjev-poklady-kyjevskÈ-a-podkarpatskÈ-rusi.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,60,156,5
678048,3294,13508,"polsko-velk˝-okruh-polskem.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,60,167,6
678049,3469,13508,"nÏmecko-d·nsko-hanzovnÌ-mÏsta-baltu-a-d·nskÈ-kr·lovstvÌ.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,88,7
678050,3683,13508,"öv˝carsko-kr·sy-öv˝carska-a-alpsk˝ch-velik·n˘.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,60,184,8
678051,3690,13508,"maroko-velk˝-okruh-marokem-ñ-letecky.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,95,9
678052,3221,13509,"zeme~3","Hledani",2,"DleZeme",2,"Obecne",1000,120,120,1
678053,3188,13509,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,300,507,2
678054,3135,13509,"skotsko-velk˝-okruh-skotskem.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
678056,3054,13510,"korsika","Hledani",2,"Katalog",5,"Korsika",11,120,203,2
678055,4105,13510,"rumunsko-p¯es-hory-a-kl·ötery-do-dr·kulovy-transylv·nie-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,240,240,1
678057,3188,13510,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,240,503,3
678058,3381,13510,"bulharsko-n·rodnÌ-parky-a-mo¯e-bulharska-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,240,572,4
678059,3171,13510,"francie-r·j-kaÚon˘-a-zelenÈ-srdce-francie.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,300,782,5
678060,3696,13510,"korsika%20s%20lehkou%20turistikou.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,30,83,6
678061,3044,13511,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678062,3045,13511,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
678063,3132,13511,"alb·nie-ñ-zemÏ-orl˘-mo¯e-a-hor.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,62,3
678064,3197,13512,"expedice","Hledani",2,"Katalog",5,"Expedice Narocne",18,30,30,1
678065,4951,13513,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,30,30,1
678066,4952,13514,"cliffs-of-moher-2.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
678067,3221,13515,"zeme~3","Hledani",2,"DleZeme",2,"Obecne",1000,30,30,1
678068,3054,13516,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,30,1
678069,3044,13517,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678070,3129,13517,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,30,50,2
678071,4204,13517,"anglie-lond˝n-a-sÌdla-anglick˝ch-kr·l˘-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,62,3
678072,3044,13518,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678073,3503,13519,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,30,30,1
678074,3546,13520,"it·lie-kal·brie-ñ-mandatoriccio-mare.htm","Zajezd",3,"Neni",-1,"Pobytove",0,30,30,1
678075,3044,13521,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678076,3058,13521,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,60,101,2
678078,3058,13521,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,71,4
678077,3064,13521,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,120,251,3
678079,3064,13521,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,78,5
678080,3044,13522,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678081,3182,13523,"skialpinismus-lyzovani","Hledani",2,"Katalog",5,"Lyze",9,30,30,1
678082,3044,13524,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,420,420,1
678083,3065,13524,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,120,203,2
678084,3315,13525,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,30,30,1
678085,3074,13525,"cykloturistika-zahranici","Hledani",2,"Katalog",5,"Cyklo",4,60,101,2
678086,3183,13525,"francie-bretaÚ.htm","Zajezd",3,"Neni",-1,"Cyklo",4,60,125,3
678087,3794,13525,"velk·-sedla-nÌzk˝ch-taur-rakousko.htm","Zajezd",3,"Neni",-1,"Cyklo",4,120,286,4
678088,3151,13525,"rakousko-kolem-20-jezer-hory-a-jezera-solnÈ-komory-cyklo-z·jezd.htm","Zajezd",3,"Neni",-1,"Cyklo",4,30,78,5
678089,3044,13526,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678090,3044,13527,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678091,3058,13527,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
678093,3089,13527,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,30,71,4
678094,3503,13527,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,30,78,5
678096,3503,13527,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,30,88,7
678095,3535,13527,"öpanÏlsko-ñ-hotel-carlos*-canet-de-mar.htm","Zajezd",3,"Neni",-1,"Pobytove",0,60,167,6
678092,3062,13527,"n_novinky-zajezdy.asp","Info",4,"Posilat novinky",6,"Obecne",1000,60,125,3
678097,4953,13529,"golf","Hledani",2,"Katalog",5,"Golf",25,30,30,1
678098,4240,13530,"skotsko-skotsko-a-ostrov-skye-+-ostrovy-harris-lewis-dovolen·-a-turistika-2005.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
678099,3044,13531,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678100,3044,13532,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678101,3045,13532,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
678103,3860,13532,"island-zemi-ohni-a-ledu.htm","Zajezd",3,"Neni",-1,"Hotelbusy",17,30,71,4
678102,3064,13532,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,125,3
678105,3052,13533,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,60,101,2
678106,3054,13533,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,62,3
678104,4954,13533,"n_list_zajezd.asp","Nezjisten",-2,"n_list_zajezd.asp",-2,"Nezjisten",-2,60,60,1
678107,3044,13534,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678108,3065,13535,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,60,60,1
678109,3188,13537,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,30,30,1
678110,3054,13538,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,30,1
678111,4955,13539,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,30,30,1
678112,3135,13540,"skotsko-velk˝-okruh-skotskem.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,30,30,1
678113,3065,13541,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,30,30,1
678114,4956,13542,"mongolsko - to nejkr·snÏjöÌ z mongolska.htm","Zajezd",3,"Neni",-1,"Exotika",5,30,30,1
678115,3044,13543,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,120,120,1
678116,3045,13543,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,50,2
678119,4958,13544,"zeme~14","Hledani",2,"DleZeme",2,"Obecne",1000,30,62,3
678117,4311,13544,"it lie-liparsk -ostrovy-s-n v?tevou-sic lie.htm","Zajezd",3,"Neni",-1,"Lipari",10,60,60,1
678118,4957,13544,"n_reportaze.asp","Info",1,"Reportaze",7,"Obecne",1000,120,203,2
678121,4959,13545,"pobaltÌ-rusko-norsko-finsko-övÈdsko-velk·-severnÌ-cesta.htm+severnÌ+cesta&hl=cs","Hledani",2,"Katalog",5,"Neni",-1,30,50,2
678120,3148,13545,"pobaltÌ-rusko-norsko-finsko-övÈdsko-velk·-severnÌ-cesta.htm","Zajezd",3,"Neni",-1,"Turistika",1,120,120,1
678122,4011,13546,"zeme~2","Hledani",2,"DleZeme",2,"Obecne",1000,30,30,1
678123,3054,13546,"korsika","Hledani",2,"Katalog",5,"Korsika",11,60,101,2
678125,4243,13546,"korsika-korsika-turistika-po-vyhl·öenÈ-","Hledani",2,"Katalog",5,"Neni",-1,30,71,4
678124,3188,13546,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,120,251,3
678126,3182,13547,"skialpinismus-lyzovani","Hledani",2,"Katalog",5,"Lyze",9,30,30,1
678127,3058,13547,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
678128,3044,13548,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678129,3058,13548,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
678130,3046,13548,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,62,3
678131,4275,13549,"turecko-tureckem-ve-znamenÌ-p˘lmÏsÌce-(z·padnÌ-turecko).htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
678132,3044,13550,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678133,3046,13550,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,60,101,2
678134,3047,13550,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,120,251,3
678135,3046,13550,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,120,286,4
678136,3329,13550,"bulharsko-rila-pirin-rodopi-dovolen·-2005.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,840,2191,5
678137,3044,13551,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678138,3057,13551,"hotelbusy","Hledani",2,"Katalog",5,"Hotelbusy",17,60,101,2
678139,3067,13551,"liparske-ostrovy","Hledani",2,"Katalog",5,"Lipari",10,30,62,3
678140,3052,13551,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,180,429,4
678141,3045,13551,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,78,5
678143,3045,13551,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,88,7
678144,3052,13551,"daleke-poznavaci-cesty","Hledani",2,"Katalog",5,"Exotika",5,60,184,8
678142,3128,13551,"norsko-cesta-na-dalek˝-sever-ñ-lofoty.htm","Zajezd",3,"Neni",-1,"Turistika",1,60,167,6
678145,3044,13552,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678147,3058,13553,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
678146,3064,13553,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,60,1
678148,3044,13554,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678149,3089,13554,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,60,101,2
678150,3503,13554,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,60,125,3
678151,3056,13554,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,30,71,4
678152,3533,13555,"piatra-craiului-a-poho¯Ì-bucegi-ñ-kraj-hrabÏte-draculy.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,30,1
678153,3092,13556,"¯ecko-s-bulharskem-ñ-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,30,30,1
678154,3044,13557,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678155,3048,13557,"voda","Hledani",2,"Katalog",5,"Voda",2,30,50,2
678156,3064,13557,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,62,3
678157,3147,13558,"öpanÏlsko-pyreneje.htm","Zajezd",3,"Neni",-1,"Horska turistika",3,30,30,1
678158,4960,13559,"norsko-?-fjordy-kaoony-ledovce.htm","Zajezd",3,"Neni",-1,"Rafting",24,30,30,1
678159,3045,13560,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,30,1
678160,3148,13560,"pobaltÌ-rusko-norsko-finsko-övÈdsko-velk·-severnÌ-cesta.htm","Zajezd",3,"Neni",-1,"Turistika",1,240,406,2
678161,3232,13560,"öpanÏlsko-portugalsko-gibraltar.htm","Zajezd",3,"Neni",-1,"Turistika",1,120,251,3
678162,4275,13560,"turecko-tureckem-ve-znamenÌ-p˘lmÏsÌce-(z·padnÌ-turecko).htm","Zajezd",3,"Neni",-1,"Turistika",1,60,143,4
678163,3134,13560,"perly-jugosl·vskÈho-balk·nu.htm","Zajezd",3,"Neni",-1,"Turistika",1,60,156,5
678164,4085,13560,"pobaltÌ-rusko-zemÏmi-baltu-.htm","Zajezd",3,"Neni",-1,"Turistika",1,120,335,6
678165,3471,13560,"bulharsko-n·rodnÌ-parky-a-mo¯e-bulharska.htm","Zajezd",3,"Neni",-1,"Turistika",1,60,176,7
678166,4108,13560,"rumunsko-za-draculou-a-dalöÌmi-perlami-rumunska-turistika-2005.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,92,8
678167,3673,13560,"n·rodnÌ-parky-a-pob¯eûÌ-jiûnÌ-anglie-a-walesu.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,95,9
678168,4780,13561,"oecko-ostrov-bohu-krÈta-+-zast·vka-na-korfu.htm","Zajezd",3,"Neni",-1,"Turistika",1,30,30,1
678169,3044,13562,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678170,3046,13562,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,50,2
678171,3044,13563,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678172,3065,13563,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,120,203,2
678173,3336,13564,"n_list.asp","Nezjisten",-2,"n_list.asp",-2,"Nezjisten",-2,30,30,1
678174,3317,13564,"zimnÌ-horoökola.htm","Zajezd",3,"Neni",-1,"Horolezecka skola",14,30,50,2
678175,3044,13565,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678176,3044,13566,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678177,3044,13567,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678178,3067,13568,"liparske-ostrovy","Hledani",2,"Katalog",5,"Lipari",10,30,30,1
678179,3122,13569,"lefkada-leteck˝-pobytov˝-z·jezd.htm","Zajezd",3,"Neni",-1,"Pobytove",0,30,30,1
678180,3044,13570,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678181,3047,13570,"expedice-hory","Hledani",2,"Katalog",5,"VHT",21,30,50,2
678182,3046,13570,"horska-turistika","Hledani",2,"Katalog",5,"Horska turistika",3,30,62,3
678183,3053,13571,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
678184,3207,13572,"it·lie-liparskÈ-ostrovy-s-n·vötevou-sicÌlie.htm","Zajezd",3,"Neni",-1,"Lipari",10,120,120,1
678185,3081,13572,"it·lie-sicÌlie-liparskÈ-ostrovy-s-n·vötevou-sicÌlie-dovolen·-2005-pobyt-s-v˝lety.htm","Zajezd",3,"Neni",-1,"Lipari",10,30,50,2
678186,3044,13573,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678187,3044,13574,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678194,3044,13575,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,88,7
678189,3058,13575,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
678190,3053,13575,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,60,125,3
678191,3175,13575,"turistika-alpy","Hledani",2,"Katalog",5,"Alpy",22,30,71,4
678192,3116,13575,"ubytovani-s-vlastni-dopravou","Hledani",2,"Katalog",5,"Ubytovani a doprava",13,60,156,5
678193,3056,13575,"pobyty-s-vylety","Hledani",2,"Katalog",5,"Pobyty s vylety",6,660,1842,6
678197,3048,13575,"voda","Hledani",2,"Katalog",5,"Voda",2,240,792,10
678199,3067,13575,"liparske-ostrovy","Hledani",2,"Katalog",5,"Lipari",10,30,104,12
678200,3057,13575,"hotelbusy","Hledani",2,"Katalog",5,"Hotelbusy",17,30,106,13
678202,3054,13575,"korsika","Hledani",2,"Katalog",5,"Korsika",11,60,222,15
678203,3503,13575,"pobyty","Hledani",2,"Katalog",5,"Pobytove",0,60,226,16
678205,3053,13575,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,60,233,18
678210,3175,13575,"turistika-alpy","Hledani",2,"Katalog",5,"Alpy",22,60,248,23
678212,3129,13575,"poznavaci-zajezdy","Hledani",2,"Katalog",5,"Poznavaci zajezdy s ubytovanim",8,60,253,25
678215,3058,13575,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,129,28
678216,3045,13575,"zajezdy-se-stany","Hledani",2,"Katalog",5,"Turistika",1,30,131,29
678198,4083,13575,"vltava-ñ-vÌkend.htm","Zajezd",3,"Neni",-1,"Voda",2,180,611,11
678201,3120,13575,"island-zemÏ-ohnÏ-a-ledu.htm","Zajezd",3,"Neni",-1,"Hotelbusy",17,60,218,14
678204,3535,13575,"öpanÏlsko-ñ-hotel-carlos*-canet-de-mar.htm","Zajezd",3,"Neni",-1,"Pobytove",0,30,114,17
678206,3170,13575,"francie-p¯ÌrodnÌ-parky-provence.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,180,709,19
678207,3127,13575,"norsko-nejkr·snÏjöÌ-turistickÈ-trasy-st¯ednÌho-norska.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,239,20
678208,3166,13575,"öv˝carsko-öv˝carskÈ-alpy.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,242,21
678209,3231,13575,"francie-öpanÏlsko-francouzskÈ-a-öpanÏlskÈ-pyreneje.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s lehkou turistikou",19,60,245,22
678211,3637,13575,"it·lie-pohodov˝-t˝den-v-alp·ch-viii.ñ-dolomity-madonna-di-campiglio.htm","Zajezd",3,"Neni",-1,"Alpy",22,120,501,24
678213,3248,13575,"öpanÏlsko-öpanÏlskÈ-slavnosti-jara-andora-a-jiûnÌ-francie.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,120,510,26
678214,3683,13575,"öv˝carsko-kr·sy-öv˝carska-a-alpsk˝ch-velik·n˘.htm","Zajezd",3,"Neni",-1,"Poznavaci zajezdy s ubytovanim",8,120,515,27
678196,3066,13575,"n_sleva.asp","Info",4,"Slevy",8,"Obecne",1000,60,191,9
678188,3065,13575,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,120,120,1
678195,3065,13575,"n_katalog.asp","Info",4,"Zaslat katalog",7,"Obecne",1000,30,92,8
678218,3044,13576,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,50,2
678217,3075,13576,"n_kdojsme.asp","Info",4,"Kdo jsme",10,"Obecne",1000,30,30,1
678219,4886,13577,"lehka-turistika","Hledani",2,"Katalog",5,"Neni",-1,30,30,1
678220,3044,13578,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678221,3727,13579,"maÔarsko-term·lnÌ-l·znÏ-hark·ny.htm","Zajezd",3,"Neni",-1,"Pobyty s vylety",6,60,60,1
678224,3089,13580,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,30,62,3
678222,3214,13580,"bulharsko-pobyt-s-v˝lety-dovolen·-2005-n·vötÏva-turecka-.htm","Zajezd",3,"Neni",-1,"Bulharsko",15,60,60,1
678223,3064,13580,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,420,711,2
678226,3054,13581,"korsika","Hledani",2,"Katalog",5,"Korsika",11,60,101,2
678227,3188,13581,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,30,62,3
678225,3343,13581,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,60,60,1
678228,3643,13582,"jak_se_prihlasit.htm","Zajezd",3,"Neni",-1,"Alpy",22,30,30,1
678229,3044,13583,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678230,3058,13583,"lastminute","Hledani",2,"Katalog",5,"Lastminute",101,30,50,2
678231,3064,13583,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,62,3
678232,3089,13584,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,360,360,1
678233,3916,13584,"bulharsko","Hledani",2,"Katalog",5,"Bulharsko",15,60,101,2
678234,4961,13584,"rafting","Hledani",2,"Katalog",5,"Rafting",24,30,62,3
678235,3044,13585,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678236,3064,13585,"zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm","Hledani",2,"Rozsirene",3,"Obecne",1000,30,50,2
678237,3044,13586,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,60,60,1
678239,3044,13586,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,62,3
678238,3075,13586,"n_kdojsme.asp","Info",4,"Kdo jsme",10,"Obecne",1000,30,50,2
678240,3044,13587,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,30,1
678246,3044,13588,"www.poznani.cz","Info",1,"Homepage",1,"Obecne",1000,30,83,6
678241,3054,13588,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,30,1
678243,3054,13588,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,62,3
678245,3054,13588,"korsika","Hledani",2,"Katalog",5,"Korsika",11,30,78,5
678242,3188,13588,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,120,203,2
678244,3188,13588,"korsika-(pobyt-s-v˝lety)-dovolen·-2005-.htm","Zajezd",3,"Neni",-1,"Korsika",11,60,143,4
