LocalID;VisitID;OdkazujiciStranka;TypOdkazovace;VstupniStranka;VstupniStrankaKat;VstupniStrankaRozKat;VstupniStrankaScore;KonverzeStranka;KonverzeStrankaKat;KonverzeStrankaRozKat;KonverzeStrankaScore;Konverze;VystupniStranka;VystupniStrankaKat;VystupniStrankaRozKat;VystupniStrankaScore;NavstivenoStranek;CelkovyCas;DenVTydnu;HodinaDne;NejTema;NejTemaScore;SirkaZajmu;PosilatNovinky;ZaslatKatalog;Slevy;Prihlaska;KdoJsme;Pojisteni;agregInfo;agregHledani;HledaniZeme;HledaniRozsirene;HledaniKW;HledaniKatalog
122610;14428;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;www.poznani.sk;Info;Homepage;71;4;2640;Thursday;18;Turistika;5590;4;0;0;0;0;0;0;101;50;0;0;0;50
122611;14429;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;island-zemi-ohni-a-ledu.htm;Zajezd;Neni;104;12;360;Thursday;18;Exotika;491;12;0;0;50;0;0;0;30;861;0;0;0;861
122612;14430;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;62;3;60;Thursday;18;Obecne;193;3;0;0;0;0;101;0;131;62;0;62;0;0
122613;14431;URI_0;Neni;poznani.cz;Info;Homepage;660;;;;0;0;itálie-kalábrie-–-mandatoriccio-mare.htm;Zajezd;Neni;1007;3;720;Thursday;18;Pobytove;1007;3;0;0;0;0;0;0;660;101;0;101;0;0
122616;14434;URI_111;Neni;horska-turistika;Hledani;Katalog;30;;;;0;0;hotelbusy;Hledani;Katalog;111;15;540;Thursday;18;Horska turistika;1119;15;0;0;0;0;0;0;517;919;0;0;0;919
122623;14442;URI_111;Neni;voda;Hledani;Katalog;60;;;;0;0;zajezdy-se-stany;Hledani;Katalog;88;7;300;Thursday;18;Horska turistika;313;7;0;0;0;0;0;0;50;824;0;0;0;824
122624;14443;URI_111;Neni;daleke-poznavaci-cesty;Hledani;Katalog;60;;;;0;0;island-jižní-norsko-&-faerské-ostrovy.htm;Zajezd;Neni;62;3;60;Thursday;18;Turistika;112;3;0;0;0;0;0;0;0;110;0;0;0;110
122625;14444;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;zajezdy-se-stany;Hledani;Katalog;62;3;420;Thursday;18;Turistika;671;3;0;0;0;0;0;0;60;62;0;0;0;62
122632;14451;URI_42;Fulltext;itálie-liparské-ostrovy-s-náv?tevou-sicílie.htm;Zajezd;Neni;60;;;;0;0;skolni-kolektivy;Hledani;Katalog;83;6;240;Thursday;18;Bulharsko;283;6;0;0;0;0;0;0;0;223;0;0;0;223
122633;14452;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;turecko-tureckem-ve-znamení-půlměsíce-(západní-turecko).htm;Zajezd;Neni;313;5;720;Thursday;18;Turistika;1949;5;0;0;0;0;0;0;60;112;0;0;0;112
122647;14466;URI_111;Neni;černá-hora-alet-moc-bečiči-pobyt-s-výlety-v-ceně-zájezdu-.htm;Zajezd;Neni;60;;;;0;0;rakousko-pohodový-týden-v-alpách-iv.-krimml.htm;Zajezd;Neni;78;5;360;Thursday;19;Alpy;650;5;0;0;0;0;0;0;0;304;0;0;0;304
122660;14479;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;korsika-ostrov-vuní-a-barev-cyklo-zájezd.htm;Zajezd;Neni;71;4;60;Thursday;19;Cyklo;234;4;0;0;0;0;0;0;30;101;0;0;0;101
122665;14484;URI_0;Neni;www.poznani.cz;Info;Homepage;60;;;;0;0;himaláj-–-kala-pattar-(5545-m)-gokyo-peak-(5500-m)-parchamo-peak-(6200-m).htm;Zajezd;Neni;88;7;1080;Thursday;19;Horska turistika;1612;7;0;0;0;0;0;0;60;724;0;0;0;724
122666;14485;URI_120;OstatniNerozliseno;www.poznani.cz;Info;Homepage;30;;;;0;0;černá-hora-alet-moc-bečiči-pobyt-s-výlety-v-ceně-zájezdu-.htm;Zajezd;Neni;62;3;60;Thursday;19;Cerna Hora;163;3;0;0;0;0;0;0;30;101;0;0;0;101
122669;14488;URI_45;Fulltext;bulharsko;Hledani;Katalog;60;;;;0;0;cerna-hora;Hledani;Katalog;62;3;1080;Thursday;19;Korsika;1727;3;0;0;0;0;0;0;0;122;0;0;0;122
122677;14496;URI_80;Fulltext;www.poznani.cz;Info;Homepage;60;francie-paříž-versailles-a-fontainebleau.htm;Zajezd;Neni;377;1;n_katalog.asp;Info;Zaslat katalog;71;4;240;Thursday;19;Poznavaci zajezdy s ubytovanim;427;4;0;71;0;0;0;0;131;50;0;0;0;50
122678;14497;URI_100;Vlastni Weby;zeme~3;Hledani;DleZeme;30;;;;0;0;zeme~3;Hledani;DleZeme;62;3;120;Thursday;19;Korsika;203;3;0;0;0;0;0;0;0;92;92;0;0;0
122681;14500;URI_9;katalog;www.poznani.cz;Info;Homepage;180;;;;0;0;zajezdy-se-stany;Hledani;Katalog;71;4;300;Thursday;20;Obecne;431;4;0;0;0;0;0;0;180;372;0;251;0;121
122686;14505;URI_80;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;lastminute;Hledani;Katalog;62;3;60;Thursday;20;Poznavaci zajezdy s ubytovanim;101;3;0;0;62;0;0;0;30;163;0;0;0;163
122687;14506;URI_111;Neni;zajezdy-se-stany;Hledani;Katalog;240;;;;0;0;rumunsko-za-draculou-a-dalšími-perlami-rumunska-turistika-2005.htm;Zajezd;Neni;62;3;360;Thursday;20;Turistika;505;3;0;0;0;0;0;0;0;240;0;0;0;240
122689;14508;URI_76;OstatniNerozliseno;www.poznani.cz;Info;Homepage;30;;;;0;0;francie-bretaň.htm;Zajezd;Neni;62;3;60;Thursday;20;Cyklo;163;3;0;0;0;0;0;0;30;101;0;0;0;101
122690;14509;URI_0;Neni;zeme~98;Hledani;DleZeme;360;;;;0;0;pamír-pik-lenina-.htm;Zajezd;Neni;106;13;1320;Thursday;20;Horska turistika;920;13;0;0;0;0;0;0;0;431;360;0;0;71
122691;14510;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;daleke-poznavaci-cesty;Hledani;Katalog;83;6;360;Thursday;20;Hotelbusy;469;6;0;0;0;0;0;0;30;184;0;0;0;184
122699;14519;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;keňa-tanzanie-safari-a-zanzibar.htm;Zajezd;Neni;62;3;0;Thursday;21;Expedice Narocne;112;3;0;0;0;0;0;0;30;50;0;0;0;50
122705;14525;URI_111;Neni;horska-turistika;Hledani;Katalog;1200;;;;0;0;bulharsko-národní-parky-a-moře-bulharska-dovolená-2005-.htm;Zajezd;Neni;95;9;2880;Thursday;21;Turistika;2429;8;0;0;0;0;0;0;313;1974;0;0;0;1974
122710;14530;URI_0;Neni;www.poznani.cz;Info;Homepage;180;;;;0;0;lastminute;Hledani;Katalog;62;3;300;Thursday;21;Obecne;383;3;0;0;62;0;203;0;383;62;0;0;0;62
122716;14536;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;zimní-horo?kola.htm;Zajezd;Neni;62;3;60;Thursday;21;Horolezecka skola;163;3;0;0;0;0;0;0;30;101;0;0;0;101
122717;14537;URI_0;Neni;www.poznani.cz;Info;Homepage;60;itálie-sicílie-liparské-ostrovy-s-návštevou-sicílie-dovolená-2005-pobyt-s-výlety.htm;Zajezd;Neni;755;1;n_katalog.asp;Info;Zaslat katalog;71;4;480;Thursday;21;Lipari;856;4;0;71;0;0;0;0;131;101;0;0;0;101
122718;14538;URI_111;Neni;bulharsko;Hledani;Katalog;60;;;;0;0;www.poznani.cz;Info;Homepage;71;4;120;Thursday;21;Bulharsko;223;4;0;0;0;0;0;0;71;122;0;0;0;122
122720;14540;URI_0;Neni;expedice-hory;Hledani;Katalog;30;;;;0;0;expedice-hory;Hledani;Katalog;62;3;120;Thursday;21;VHT;295;3;0;0;0;0;0;0;0;92;0;0;0;92
122723;14544;URI_111;Neni;cykloturistika-zahranici;Hledani;Katalog;120;;;;0;0;korsika-ostrov-vůní-a-barev-cyklo-zájezd.htm;Zajezd;Neni;62;3;300;Thursday;22;Cyklo;486;3;0;0;0;0;0;0;0;120;0;0;0;120
122726;14547;URI_42;Fulltext;sardinie-korsika.htm;Zajezd;Neni;120;sardinie-korsika.htm;Zajezd;Neni;120;1;pobyty-s-vylety;Hledani;Katalog;62;3;120;Thursday;22;Poznavaci zajezdy s ubytovanim;120;3;0;50;0;0;0;0;50;62;0;0;0;62
122727;14548;URI_45;Fulltext;bulharsko;Hledani;Katalog;60;;;;0;0;korsika;Hledani;Katalog;99;10;1680;Thursday;22;Pobytove;1342;10;0;0;0;0;0;0;0;1685;0;0;0;1685
122730;14551;URI_45;Fulltext;skolni-kolektivy;Hledani;Katalog;60;;;;0;0;skolni-kolektivy;Hledani;Katalog;83;6;120;Thursday;22;Turistika;156;6;0;0;50;0;0;0;0;482;0;0;0;482
122735;14557;URI_111;Neni;ukrajina-podkapatská-rus-pohodové-toulky-podkarpatskou-rusí-dovolená-2005.htm;Zajezd;Neni;300;;;;0;0;lastminute;Hledani;Katalog;78;5;1020;Thursday;22;VHT;609;5;0;0;78;0;0;0;0;78;0;0;0;78
122736;14558;URI_93;Partneri;www.poznani.cz;Info;Homepage;240;www.poznani.cz;Info;Homepage;50;1;n_katalog.asp;Info;Zaslat katalog;881;3;240;Thursday;22;Obecne;1171;3;0;881;0;0;0;0;1171;0;0;0;0;0
122741;14563;URI_111;Neni;voda;Hledani;Katalog;60;;;;0;0;lastminute;Hledani;Katalog;92;8;900;Thursday;22;Voda;843;8;0;0;92;0;0;0;0;328;0;0;0;328
122744;14566;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;korsika-smaragdový-ostrov-korsika-turistika-a-dovolená-2005.htm;Zajezd;Neni;71;4;60;Thursday;23;Korsika;125;4;0;0;0;0;0;0;30;175;0;0;0;175
122750;14572;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;korsika;Hledani;Katalog;78;5;240;Thursday;23;Korsika;406;5;0;0;0;0;0;0;30;424;0;0;0;424
122754;14576;URI_111;Neni;daleke-poznavaci-cesty;Hledani;Katalog;30;;;;0;0;korsika-(pobyt-s-výlety)-dovolená-2005-.htm;Zajezd;Neni;62;3;0;Friday;0;Korsika;112;3;0;0;0;0;0;0;0;80;0;0;0;80
122756;14578;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;černá-hora-alet-moc-bečiči-pobyt-s-výlety-v-ceně-zájezdu-.htm;Zajezd;Neni;101;11;1020;Friday;0;Cerna Hora;2686;11;0;0;62;0;0;0;30;565;0;0;0;565
122768;14590;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;itálie-dolomity.htm;Zajezd;Neni;92;8;360;Friday;4;Horska turistika;435;8;0;0;0;0;0;0;30;393;0;101;0;292
122769;14591;URI_0;Neni;www.poznani.cz;Info;Homepage;180;;;;0;0;korsika-(pobyt-s-výlety)-dovolená-2005-.htm;Zajezd;Neni;62;3;240;Friday;5;Obecne;180;3;0;0;0;0;0;0;180;101;0;0;0;101
122774;14596;URI_111;Neni;lastminute;Hledani;Katalog;60;;;;0;0;www.poznani.cz;Info;Homepage;88;7;120;Friday;6;Pobytove;246;7;0;0;138;0;0;0;171;259;0;0;0;259
122776;14598;URI_16;Fulltext;poznani.cz;Info;Homepage;30;poznani.cz;Info;Homepage;30;1;pobyty;Hledani;Katalog;78;5;300;Friday;6;Lipari;348;5;0;304;0;0;0;0;334;140;0;0;0;140
122777;14599;URI_80;Fulltext;www.poznani.cz;Info;Homepage;60;;;;0;0;španělsko-–-hotel-carlos*-canet-de-mar.htm;Zajezd;Neni;62;3;60;Friday;7;Pobytove;112;3;0;0;0;0;0;0;60;50;0;0;0;50
122778;14600;URI_92;OstatniNerozliseno;www.poznani.cz;Info;Homepage;60;;;;0;0;rafting;Hledani;Katalog;62;3;60;Friday;7;Rafting;62;3;0;0;0;0;0;0;60;112;0;0;0;112
122779;14601;URI_80;Fulltext;zeme~25;Hledani;DleZeme;30;;;;0;0;slovinsko-hory-a-moře.htm;Zajezd;Neni;71;4;240;Friday;7;Poznavaci zajezdy s lehkou turistikou;274;4;0;0;0;0;0;0;0;30;30;0;0;0
122780;14602;URI_80;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;rakousko-alpský-super-víkend-–-novinka.htm;Zajezd;Neni;62;3;0;Friday;7;Rafting;112;3;0;0;0;0;0;0;30;50;0;0;0;50
122782;14604;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;maroko-maroko-perla-maghrebu-poznávací-zájezd.htm;Zajezd;Neni;62;3;60;Friday;7;Obecne;131;3;0;0;0;0;0;0;30;101;0;101;0;0
122792;14614;URI_123;OstatniNerozliseno;www.poznani.cz;Info;Homepage;60;;;;0;0;rakousko-pohoří-totes-gebirge.htm;Zajezd;Neni;62;3;60;Friday;7;Horska turistika;112;3;0;0;0;0;0;0;60;50;0;0;0;50
122794;14616;URI_111;Neni;zajezdy-se-stany;Hledani;Katalog;120;;;;0;0;ukrajina-toulky-zakarpatskou-ukrajinou-dovolená-2005.htm;Zajezd;Neni;71;4;240;Friday;7;Turistika;417;4;0;0;0;0;0;0;0;120;0;0;0;120
122799;14621;URI_45;Fulltext;turistika-alpy;Hledani;Katalog;30;;;;0;0;dachstein-.htm;Zajezd;Neni;62;3;60;Friday;7;Horska turistika;163;3;0;0;0;0;0;0;0;131;0;0;0;131
122803;14625;URI_42;Fulltext;poznani.cz;Info;Homepage;30;;;;0;0;norsko-norské-fjordy.htm;Zajezd;Neni;71;4;180;Friday;8;Obecne;233;4;0;0;0;0;0;0;30;203;0;203;0;0
122804;14626;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;rumunsko-pohodový-týden-v-alpách-ix.-–-transylvánie-dovolená-2005.htm;Zajezd;Neni;71;4;180;Friday;8;Obecne;281;4;0;0;0;0;0;0;30;352;0;251;0;101
122807;14629;URI_0;Neni;www.poznani.cz;Info;Homepage;180;;;;0;0;skialpinismus-lyzovani;Hledani;Katalog;71;4;300;Friday;8;Obecne;180;4;0;0;0;0;0;0;180;297;0;0;0;297
122809;14631;URI_34;Neni;poznavaci-zajezdy;Hledani;Katalog;30;;;;0;0;pyreneje-+-andorra.htm;Zajezd;Neni;78;5;420;Friday;8;Poznavaci zajezdy s ubytovanim;687;5;0;0;0;0;0;0;0;30;0;0;0;30
122810;14632;URI_64;Partneri;expedice;Hledani;Katalog;30;;;;0;0;expedice;Hledani;Katalog;71;4;240;Friday;8;Lastminute;251;3;0;0;251;0;0;0;0;555;0;0;0;555
122812;14634;URI_42;Fulltext;poznani.cz;Info;Homepage;30;;;;0;0;irán-–-výstup-na-damávand-(5671-m).htm;Zajezd;Neni;1511;3;0;Friday;8;VHT;1561;3;0;0;0;0;0;0;30;50;0;0;0;50
122816;14638;URI_34;Neni;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;60;;;;0;0;maďarsko-termální-lázně-harkány.htm;Zajezd;Neni;88;7;420;Friday;8;Pobyty s vylety;1030;7;0;0;0;0;0;0;0;60;0;60;0;0
122821;14643;URI_42;Fulltext;www.poznani.cz;Info;Homepage;180;;;;0;0;lastminute;Hledani;Katalog;71;4;360;Friday;8;Ubytovani a doprava;251;4;0;0;71;0;0;0;180;423;0;0;0;423
122826;14649;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;korsika-(pobyt-s-výlety)-dovolená-2005-.htm;Zajezd;Neni;71;4;180;Friday;8;Lipari;301;4;0;0;0;0;0;0;60;50;0;0;0;50
122829;14652;URI_0;Neni;www.poznani.cz;Info;Homepage;60;dachstein-.htm;Zajezd;Neni;881;1;n_katalog.asp;Info;Zaslat katalog;71;4;540;Friday;8;Horska turistika;982;4;0;71;0;0;0;0;131;101;0;0;0;101
122838;14661;URI_60;Vlastni Weby;zajezdy-se-stany;Hledani;Katalog;60;;;;0;0;lastminute;Hledani;Katalog;62;3;60;Friday;9;Lastminute;62;3;0;0;62;0;0;0;0;172;0;0;0;172
122839;14662;URI_80;Fulltext;rakousko-steyr-a-enns-–-nejoblíbenější-klasika.htm;Zajezd;Neni;120;;;;0;0;rakousko-alpský-super-víkend-–-novinka.htm;Zajezd;Neni;62;3;240;Friday;9;Rafting;385;3;0;0;0;0;0;0;0;0;0;0;0;0
122847;14670;URI_38;Fulltext;poznani.cz;Info;Homepage;30;;;;0;0;balaton:-sopky-víno-koupání.htm;Zajezd;Neni;88;7;600;Friday;9;Cyklo;1443;7;0;0;101;0;0;0;30;352;0;0;0;352
122849;14672;URI_9;katalog;www.poznani.cz;Info;Homepage;120;;;;0;0;pobyty;Hledani;Katalog;62;3;240;Friday;9;Pobyty s vylety;203;3;0;0;0;0;0;0;120;265;0;0;0;265
122850;14673;URI_41;Fulltext;lastminute;Hledani;Katalog;30;;;;0;0;nový-zéland-.htm;Zajezd;Neni;88;7;780;Friday;9;Exotika;1003;7;0;0;108;0;0;0;0;1253;0;0;0;1253
122851;14674;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;zimní-horoškola.htm;Zajezd;Neni;62;3;0;Friday;9;Horolezecka skola;112;3;0;0;0;0;0;0;30;50;0;0;0;50
122852;14675;URI_42;Fulltext;poznani.cz;Info;Homepage;30;;;;0;0;litva-lotyšsko-estonsko-helsinky-petrohrad-okruh-pobaltskými-republikami-s-návštěvou-petrohradu-a-finska-.htm;Zajezd;Neni;62;3;60;Friday;9;Obecne;131;3;0;0;0;0;0;0;30;101;0;101;0;0
122854;14677;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;lyžování-2005-–-rakousko-–-zillertálská-aréna.htm;Zajezd;Neni;62;3;0;Friday;9;Lyze;112;3;0;0;0;0;0;0;30;50;0;0;0;50
122855;14678;URI_42;Fulltext;www.poznani.cz;Info;Homepage;60;;;;0;0;lastminute;Hledani;Katalog;62;3;180;Friday;9;Obecne;263;3;0;0;265;0;0;0;263;62;0;0;0;62
122856;14679;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;pobyty-s-vylety;Hledani;Katalog;92;8;660;Friday;9;Pobyty s vylety;807;7;0;0;0;0;0;0;60;1612;0;0;0;1612
122860;14683;URI_42;Fulltext;poznani.cz;Info;Homepage;60;;;;0;0;korsika-(pobyt-s-výlety)-dovolená-2005-.htm;Zajezd;Neni;62;3;60;Friday;9;Korsika;112;3;0;0;0;0;0;0;60;50;0;0;0;50
122865;14688;URI_111;Neni;korsika;Hledani;Katalog;120;;;;0;0;zeme~3;Hledani;DleZeme;62;3;300;Friday;9;Korsika;424;3;0;0;0;0;0;0;0;182;62;0;0;120
122882;14705;URI_111;Neni;bulharsko;Hledani;Katalog;60;;;;0;0;pobyty;Hledani;Katalog;62;3;120;Friday;9;Bulharsko;161;3;0;0;0;0;0;0;0;122;0;0;0;122
122887;14710;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;černá-hora-alet-moc-bečiči-pobyt-s-výlety-v-ceně-zájezdu-.htm;Zajezd;Neni;71;4;180;Friday;9;Pobytove;427;4;0;0;0;0;0;0;30;50;0;0;0;50
122888;14711;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;albánie-–-země-orlů-moře-a-hor.htm;Zajezd;Neni;62;3;60;Friday;9;Turistika;163;3;0;0;0;0;0;0;30;101;0;0;0;101
122890;14713;URI_45;Fulltext;pobyty;Hledani;Katalog;120;;;;0;0;maroko-maroko-studená-země-s-horkým-sluncem-poznávací-zájezd.htm;Zajezd;Neni;62;3;480;Friday;10;Cyklo;609;3;0;0;0;0;0;0;0;120;0;0;0;120
122891;14714;URI_0;Neni;www.poznani.cz;Info;Homepage;120;;;;0;0;perly-jugoslávského-balkánu.htm;Zajezd;Neni;71;4;240;Friday;10;Obecne;221;4;0;0;101;0;0;0;221;125;0;0;0;125
122892;14715;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;71;4;60;Friday;10;Obecne;202;4;0;0;101;0;0;0;131;133;0;71;0;62
122900;14723;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;sicilie-itálie-sicílie-a-jižní-itálie-velmi-podrobný-okruh-dovolená-2005.htm;Zajezd;Neni;62;3;300;Friday;10;Poznavaci zajezdy s ubytovanim;569;3;0;0;0;0;0;0;30;507;0;0;0;507
122903;14726;URI_111;Neni;horska-turistika;Hledani;Katalog;120;;;;0;0;lastminute;Hledani;Katalog;62;3;300;Friday;10;Horska turistika;120;2;0;0;62;0;0;0;0;486;0;0;0;486
122904;14727;URI_111;Neni;dolomity-po-rovině-+-drávská-stezka-rakousko-&-itálie.htm;Zajezd;Neni;60;;;;0;0;daleke-poznavaci-cesty;Hledani;Katalog;78;5;360;Friday;10;Poznavaci zajezdy s lehkou turistikou;251;4;0;0;0;0;0;0;0;424;0;0;0;424
122905;14728;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;lastminute;Hledani;Katalog;71;4;240;Friday;10;Lipari;478;4;0;0;71;0;0;0;30;172;0;0;0;172
122906;14729;URI_42;Fulltext;www.poznani.cz;Info;Homepage;120;;;;0;0;španělsko-francouzská-riviéra.htm;Zajezd;Neni;62;3;240;Friday;10;Pobyty s vylety;265;3;0;0;0;0;0;0;120;203;0;0;0;203
122907;14730;URI_0;Neni;www.poznani.cz;Info;Homepage;120;;;;0;0;zeme~11;Hledani;DleZeme;83;6;1800;Friday;10;Poznavaci zajezdy s ubytovanim;2505;6;0;0;0;0;0;0;120;858;858;0;0;0
122910;14734;URI_80;Fulltext;skialpinismus-lyzovani;Hledani;Katalog;60;;;;0;0;lastminute;Hledani;Katalog;62;3;60;Friday;10;Lyze;110;3;0;0;62;0;0;0;0;122;0;0;0;122
122913;14737;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;www.poznani.cz;Info;Homepage;95;9;720;Friday;10;Horska turistika;1933;9;0;0;213;0;0;0;125;581;0;0;0;581
122918;14742;URI_16;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;belgie-nizozemí-lucembursko-země-beneluxu-a-rýnská-cesta.htm;Zajezd;Neni;78;5;60;Friday;10;Poznavaci zajezdy s ubytovanim;274;5;0;0;0;0;0;0;30;175;0;0;0;175
122920;14744;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;62;3;120;Friday;10;Obecne;122;3;0;0;0;0;0;0;60;163;0;62;0;101
122924;14748;URI_111;Neni;cerna-hora;Hledani;Katalog;60;;;;0;0;rakousko-pohodový-týden-v-alpách-vi.-–-klammstein.htm;Zajezd;Neni;83;6;600;Friday;10;Poznavaci zajezdy s lehkou turistikou;507;6;0;0;0;0;0;0;0;471;0;0;0;471
122927;14751;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;www.poznani.cz;Info;Homepage;30;1;švýcarsko-švýcarské-alpy.htm;Zajezd;Neni;101;11;660;Friday;11;Horska turistika;1476;10;0;203;0;0;0;0;233;667;0;0;0;667
122931;14755;URI_45;Fulltext;liparske-ostrovy;Hledani;Katalog;30;;;;0;0;liparské-ostrovy-.htm;Zajezd;Neni;62;3;300;Friday;11;Lipari;537;3;0;0;0;0;0;0;0;30;0;0;0;30
122935;14759;URI_39;Fulltext;www.poznani.cz;Info;Homepage;60;;;;0;0;turistika-alpy;Hledani;Katalog;78;5;240;Friday;11;Poznavaci zajezdy s lehkou turistikou;377;4;0;0;0;0;0;0;131;128;0;0;0;128
122936;14760;URI_9;katalog;www.poznani.cz;Info;Homepage;360;liparske-ostrovy;Hledani;Katalog;83;1;itálie-kalábrie-–-mandatoriccio-mare.htm;Zajezd;Neni;99;10;780;Friday;11;Obecne;855;10;0;353;0;0;0;0;763;536;0;92;0;444
122940;14764;URI_131;Partneri;www.poznani.cz;Info;Homepage;60;jednodenní-rafting-v-čechách:-sázava-stvořidla-ww-iii.htm;Zajezd;Neni;572;1;n_katalog.asp;Info;Zaslat katalog;78;5;780;Friday;11;Voda;982;5;0;78;0;0;0;0;138;101;0;0;0;101
122943;14767;URI_42;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;rusko-připolární-ural-narodnaja-(1895-m).htm;Zajezd;Neni;95;9;720;Friday;11;VHT;1565;9;0;0;0;0;0;0;30;304;0;0;0;304
122950;14774;URI_0;Neni;www.poznani.cz;Info;Homepage;60;www.poznani.cz;Info;Homepage;78;1;n_katalog.asp;Info;Zaslat katalog;167;6;240;Friday;11;Obecne;367;6;0;167;0;0;0;0;367;387;0;0;0;387
122953;14777;URI_0;Neni;www.poznani.cz;Info;Homepage;60;rakousko-po-rovině-napříč-alpami-tauernská-cyklistická-stezka-cyklo-zájezd.htm;Zajezd;Neni;1259;1;n_katalog.asp;Info;Zaslat katalog;71;4;840;Friday;11;Cyklo;1563;4;0;71;0;0;0;0;131;304;0;0;0;304
122955;14779;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;národní-parky-a-termály-maďarska-a-slovenska.htm;Zajezd;Neni;99;10;600;Friday;11;Alpy;972;10;0;0;167;0;0;0;197;536;0;88;0;448
122959;14783;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;černá-hora-alet-moc-bečiči-pobyt-s-výlety-v-ceně-zájezdu-.htm;Zajezd;Neni;71;4;180;Friday;11;Obecne;457;4;0;0;0;0;0;0;80;377;0;377;0;0
122961;14785;URI_9;katalog;www.poznani.cz;Info;Homepage;30;;;;0;0;www.poznani.cz;Info;Homepage;99;10;1380;Friday;12;Exotika;3292;8;0;0;0;0;0;0;129;413;0;217;0;196
122965;14789;URI_39;Fulltext;www.poznani.cz;Info;Homepage;60;;;;0;0;černá-hora-národní-parky-a-moře-černé-hory-dovolená-2005.htm;Zajezd;Neni;71;4;60;Friday;11;Poznavaci zajezdy s lehkou turistikou;71;4;0;0;50;0;0;0;60;112;0;0;0;112
122966;14790;URI_9;katalog;www.poznani.cz;Info;Homepage;60;;;;0;0;zajezdy-a-dovolene-se-stanem-i-do-hotelu.htm;Hledani;Rozsirene;62;3;120;Friday;11;Obecne;122;3;0;0;0;0;0;0;60;163;0;62;0;101
122971;14795;URI_0;Neni;www.poznani.cz;Info;Homepage;30;;;;0;0;francie-kouzelná-normandie.htm;Zajezd;Neni;83;6;900;Friday;12;Poznavaci zajezdy s ubytovanim;1594;6;0;0;0;0;0;0;459;128;0;128;0;0
122976;14800;URI_39;Fulltext;www.poznani.cz;Info;Homepage;30;;;;0;0;www.poznani.cz;Info;Homepage;62;3;60;Friday;12;Obecne;193;3;0;0;0;0;101;0;193;0;0;0;0;0
122977;14801;URI_34;Neni;horska-turistika;Hledani;Katalog;60;;;;0;0;chorvatsko-chorvatské-národní-parky-a-korčula.htm;Zajezd;Neni;95;9;660;Friday;12;Poznavaci zajezdy s lehkou turistikou;1320;7;0;0;83;0;0;0;138;452;0;0;0;452
122981;14805;URI_101;Vlastni Weby;www.poznani.cz;Info;Homepage;60;;;;0;0;ubytovani-s-vlastni-dopravou;Hledani;Katalog;71;4;180;Friday;12;Hotelbusy;125;4;0;0;0;0;0;0;60;297;0;0;0;297
